"","NT5E"
"ADD3",0.820789049403421
"ADD3-AS1",0.928985279235873
"ADGRA1",4.51733640378649e-05
"ADGRA2",0.0594052194169876
"ADGRA3",0.201218097601803
"ADGRB2",0.891288407741862
"ADGRB3",0.119994874701799
"ADGRD1",1.67287073082889e-10
"ADGRD2",0.951218065829626
"ADGRE1",0.0481609156846075
"ADGRE2",7.54609001307749e-06
"ADGRE3",0.215706239061062
"ADGRE5",0.168792125674854
"ADGRF1",0.142959541520697
"ADGRF3",0.0189803231479027
"ADGRF4",0.00094728977567704
"ADGRF5",0
"ADGRG1",2.06319406004241e-11
"ADGRG2",0.26515383939873
"ADGRG3",0.354153771234552
"ADGRG5",0.392059631633238
"ADGRG6",3.08753422828545e-09
"ADGRG7",0.606163223749596
"ADGRL1",0.00606447970858226
"ADGRL3",0.381301871385651
"ADGRL4",0
"ADGRV1",0.0899411038419782
"ADH1A",0.0478394618671036
"ADH1B",0.00718109499909314
"ADH1C",0.0282704199274688
"ADH4",0.281659884479202
"ADH5",0.342477138119607
"ADH7",0.379287941008135
"ADHFE1",0.0632707486405069
"ADI1",0.493320890664711
"ADIPOQ",0.000601823996016382
"ADIPOR1",0.136621020854822
"ADIPOR2",0.595745278289759
"ADIRF",4.44089209850063e-16
"ADIRF-AS1",0.894321945149186
"ADK",0.0224442653655461
"ADM",0.68967116588147
"ADNP",4.62960580982497e-09
"ADNP2",0.268322123096612
"ADO",0.00877657895314288
"ADORA1",0.351555400615684
"ADORA2B",0.198889916149376
"ADORA3",1.14224917642236e-05
"ADPGK",3.12989818009868e-05
"ADPRH",9.4706420128432e-07
"ADPRHL1",0.631371960588011
"ADPRHL2",0.00387698762691446
"ADPRM",0.0242786708113583
"ADRA1A",0.611698209788114
"ADRA1D",2.32746323844957e-05
"ADRA2A",1.54982660394154e-06
"ADRA2C",0.594954847998003
"ADRB1",4.87303132281625e-05
"ADRB2",1.86758164488765e-10
"ADRB3",0.00523220576574346
"ADRBK1",0.762202383911915
"ADRBK2",2.47217294799817e-05
"ADRM1",0.0789682214563447
"ADSL",0.0156988338514734
"ADSS",0.788746563552753
"ADSSL1",0.00583942508003865
"ADTRP",8.92027385734906e-07
"AEBP1",0
"AEBP2",0.000120287405903419
"AEN",0.25465463892399
"AES",2.49802398379906e-05
"AFAP1",0.0123614818232884
"AFAP1-AS1",0.546951023211106
"AFAP1L1",3.5527136788005e-15
"AFAP1L2",9.11718849305743e-08
"AFF1",0.0222474055567012
"AFF2",0.000297164401071193
"AFF3",0.00172104209523871
"AFF4",6.59913824296865e-06
"AFG3L1P",0.180973804162943
"AFG3L2",3.37952815760989e-05
"AFM",0.254518035038464
"AFMID",0.641982521429465
"AFP",0.304718488234999
"AFTPH",0.0232721274972163
"AGA",0.179150952771109
"AGAP1",1.21919887736688e-05
"AGAP11",0.0494101286836133
"AGAP2",0.404480782034399
"AGAP2-AS1",0.0679983487203806
"AGAP3",0.705000165176924
"AGAP4",0.335597694797889
"AGAP6",0.673912928265426
"AGAP9",0.444186234273093
"AGBL1",0.531784888117731
"AGBL2",0.0445769786680545
"AGBL3",0.00324812714818545
"AGBL4",0.0235773469605611
"AGBL5",0.00119526235231415
"AGER",0.296278311028873
"AGFG1",0.224361420406597
"AGFG2",0.0001875844432917
"AGGF1",0.0357967354089705
"AGK",0.00164792265301195
"AGL",0.0284104621591814
"AGMAT",0.14779766498317
"AGO1",0.00137655134925807
"AGO2",0.165393223394496
"AGO3",0.000879600321314733
"AGO4",0.0256031835168988
"AGPAT1",0.9759596347819
"AGPAT2",0.891998928207098
"AGPAT3",0.00372454580763915
"AGPAT4",0.140543022837027
"AGPAT4-IT1",0.0789910925574286
"AGPAT5",0.181324436407243
"AGPS",0.969801605199653
"AGR2",0.11296537031744
"AGR3",0.440091607980443
"AGRN",0.000319061791261843
"AGRP",0.328353515083195
"AGT",3.36664029987332e-12
"AGTPBP1",0.847495707225987
"AGTR1",1.01894048754048e-10
"AGTR2",0.237993183408025
"AGTRAP",0.950301460894089
"AGXT",0.0473564215039126
"AHCTF1",9.03741818421011e-05
"AHCY",3.79104358327886e-06
"AHCYL1",0.0892159583433103
"AHCYL2",0.803162644532483
"AHDC1",0.458646506823601
"AHI1",0.234075512516457
"AHNAK",4.15020327504401e-06
"AHNAK2",0.00920884604984096
"AHR",9.41602351645088e-12
"AHRR",0.477335356845008
"AHSA1",0.0266436878176237
"AHSA2",0.17421992740766
"AHSG",0.00595831080010933
"AHSP",0.870706772674454
"AIDA",0.28701643971791
"AIF1",1.52585211132816e-09
"AIF1L",3.61488616817951e-13
"AIFM1",0.0703711053111471
"AIFM2",0.851990637710652
"AIFM3",0.889437847787276
"AIG1",2.99565261485668e-10
"AIM1",1.31653337984705e-05
"AIM1L",0.123172291594762
"AIM2",4.75281173439868e-06
"AIMP1",0.000408696974159017
"AIMP2",0.701449169889882
"AIP",0.407173722295007
"AIPL1",0.00526383736609448
"AIRE",0.953862721450226
"AJAP1",0.836556978471165
"AJUBA",0.16664784296447
"AK1",0.000160410238620567
"AK2",0.0130974041619294
"AK3",7.02008887421002e-05
"AK4",0.000452430487183353
"AK5",1.0897330149362e-08
"AK6",0.0154934945033265
"AK7",0.168299567801258
"AK8",0.303661763683085
"AK9",0.00131606121029604
"AKAP1",0.764479590040612
"AKAP10",0.352484448397398
"AKAP11",0.0035514777443939
"AKAP12",0.00029856531282757
"AKAP13",0.0129081213779894
"AKAP14",0.63457555209235
"AKAP17A",0.119077638991621
"AKAP5",0.766221918792111
"AKAP6",0.161827181829109
"AKAP7",7.82300357566879e-05
"AKAP8",0.968064658359417
"AKAP8L",0.000266939758216012
"AKAP9",0.00148846424644899
"AKIP1",0.634856929017362
"AKIRIN1",0.264025580644915
"AKIRIN2",0.560519948083173
"AKNA",0.0804781195623281
"AKNAD1",0.0342877814179439
"AKR1A1",0.0233644151198011
"AKR1B1",0.284390487922904
"AKR1B10",0.162471976420768
"AKR1C1",1.64962679893854e-06
"AKR1C2",3.88651321348021e-07
"AKR1C3",1.57316186744083e-08
"AKR1C4",0.488851690157622
"AKR1D1",0.626986329129905
"AKR1E2",0.672516231651679
"AKR7A2",0.257694824353559
"AKR7A3",0.00639825729834742
"AKT1",0.0534224810754704
"AKT1S1",0.316426442199989
"AKT2",0.0012100543189173
"AKT3",5.55111512312578e-15
"AKTIP",0.340069305557092
"ALAD",0.00437585850905853
"ALAS1",0.448139550323988
"ALAS2",0.0709968795411635
"ALB",7.7803020559486e-05
"ALCAM",0.16863782286581
"ALDH16A1",0.114105120746519
"ALDH18A1",0.00259064777713025
"ALDH1A1",0.000747613895124566
"ALDH1A2",3.50506290658359e-11
"ALDH1A3",8.04232236362168e-10
"ALDH1B1",0.270258594071875
"ALDH1L1",0.0863096203626745
"ALDH1L1-AS2",0.0670028708680888
"ALDH1L2",7.66076430793738e-05
"ALDH2",0.00997692192398314
"ALDH3A1",0.0728367204886875
"ALDH3A2",0.116481294082819
"ALDH3B1",6.03525007747407e-09
"ALDH3B2",0.0520364593498583
"ALDH4A1",0.108521111126048
"ALDH5A1",2.80462008728222e-07
"ALDH6A1",0.0065879852728179
"ALDH7A1",0.140701240299916
"ALDH8A1",0.437330843945506
"ALDH9A1",0.0790614226519262
"ALDOA",0.00409073727507314
"ALDOB",0.664123159991312
"ALDOC",0.0430154219622523
"ALG1",0.545117913359705
"ALG10",0.520422813587395
"ALG12",0.469800918207555
"ALG13",0.0166455612523362
"ALG14",0.237230927444113
"ALG2",0.590770527345575
"ALG3",0.270986976284777
"ALG5",0.493359230949888
"ALG6",0.149550342089268
"ALG8",0.144241277363243
"ALG9",0.71212827077158
"ALK",0.955723827484209
"ALKBH1",0.37823763532935
"ALKBH2",5.81693724603927e-05
"ALKBH3",0.658764384558936
"ALKBH3-AS1",0.0610803830559892
"ALKBH4",0.00220585012096808
"ALKBH5",0.809288121618144
"ALKBH6",0.408114340009965
"ALKBH7",0.0346149647500602
"ALKBH8",0.82938244451875
"ALLC",0.298326272715353
"ALMS1",0.493253511250865
"ALMS1-IT1",0.40439415121702
"ALMS1P1",0.503233347666535
"ALOX12",0.905053400936782
"ALOX12-AS1",0.234294864112245
"ALOX12P2",0.792803684534609
"ALOX15",0.409296804145004
"ALOX15B",0.934815533765455
"ALOX5",1.28229361573418e-07
"ALOX5AP",4.64220306639618e-09
"ALPK1",0.701999171931102
"ALPK2",1.3029003476106e-06
"ALPK3",8.31195195027945e-06
"ALPL",0.000266868342431614
"ALPPL2",0.228716015107495
"ALS2",0.000286309471166923
"ALS2CL",0.00768697406648755
"ALS2CR11",0.238946472755737
"ALS2CR12",0.58629206329997
"ALX1",0.827583196497937
"ALX3",0.981563829220445
"ALYREF",0.428606368683991
"AMACR",0.0820830761370228
"AMBN",0.229151390416399
"AMBRA1",0.00290452994602464
"AMD1",0.142757581804952
"AMDHD1",0.247587069419613
"AMELX",0.162828266910121
"AMER1",0.239265994570247
"AMER2",0.000452775370347602
"AMFR",0.395641353794945
"AMIGO1",0.0660596180299264
"AMIGO2",7.98725183548399e-07
"AMMECR1",0.976456595783592
"AMMECR1L",0.135833762688981
"AMN",0.0315972497650163
"AMN1",0.00108534074057065
"AMOT",0.25974953019068
"AMOTL1",0.573446324519935
"AMOTL2",9.57091675881649e-05
"AMPD1",0.305650769944977
"AMPD2",0.23805623262558
"AMPD3",0.823924952637608
"AMPH",7.57015206076517e-09
"AMT",0.0412489311779971
"AMZ1",0.856847976292232
"AMZ2",4.5476587660076e-06
"AMZ2P1",0.000110477688660016
"ANAPC1",1.19611196547353e-06
"ANAPC10",0.00434218380708318
"ANAPC11",0.999102484161529
"ANAPC13",0.107912242980142
"ANAPC15",0.630899232332771
"ANAPC16",0.692265377871445
"ANAPC2",0.326162189760875
"ANAPC4",0.371858575874992
"ANAPC5",0.0118852397488167
"ANAPC7",0.30634807739039
"ANG",0.000596839655691017
"ANGEL1",1.07577951080629e-06
"ANGEL2",6.98682056654576e-08
"ANGPT1",1.62427360450579e-09
"ANGPT2",4.81068873625645e-08
"ANGPTL1",1.24411850390693e-05
"ANGPTL2",6.60849153177878e-12
"ANGPTL3",0.351765329007732
"ANGPTL4",0.00280374113290449
"ANGPTL7",0.000914015415300007
"ANHX",0.898250383478229
"ANK1",0.0685610863222652
"ANK2",1.79112224607536e-07
"ANK3",0.0394369534159651
"ANKAR",0.0056966437718835
"ANKDD1A",5.35046806859896e-09
