"","NT5E"
"ABI1",-0.135206929895976
"ABI2",-0.539218726623584
"ABI3",0.373944081164737
"ABI3BP",0.522319111004639
"ABL1",-0.0327147744964753
"ABL2",0.276234988766389
"ABLIM1",-0.107318000633958
"ABLIM2",-0.0746914371176946
"ABLIM3",0.604987244034257
"ABR",-0.0239606949657134
"ABRA",0.133285897834794
"ABRACL",0.333443197125804
"ABT1",-0.13924348806248
"ABTB1",0.101582004478475
"ABTB2",-0.214440520838037
"ACAA1",0.151956951377519
"ACAA2",-0.202494139030819
"ACACA",-0.316303948652269
"ACACB",-0.0810383602363316
"ACAD10",-0.148522194398497
"ACAD8",-0.237269836738514
"ACAD9",-0.0861010628991882
"ACADL",0.00815295402053503
"ACADM",-0.144397935712391
"ACADS",0.0565213894406992
"ACADSB",-0.404681654342516
"ACADVL",-0.0880786343809083
"ACAN",0.601071736083997
"ACAP1",0.119310525355544
"ACAP2",0.259604124366564
"ACAP3",0.211970992020658
"ACAT1",-0.0968194556327394
"ACAT2",-0.19864739883624
"ACBD3",0.324960689799509
"ACBD4",-0.101555781272936
"ACBD5",-0.266412750458465
"ACBD6",-0.313080149050515
"ACCS",0.0834352403204509
"ACD",-0.5260492973917
"ACE",0.125730454334036
"ACE2",-0.123007188669213
"ACER3",0.0273337822160455
"ACHE",0.0455339008861716
"ACIN1",-0.328299825589771
"ACKR1",0.503703345717087
"ACKR2",0.303079624752108
"ACKR3",0.708771062310808
"ACKR4",0.207206137135655
"ACLY",-0.042600856512228
"ACO1",0.263675032305089
"ACO2",-0.0856257256579898
"ACOD1",0.304971357174982
"ACOT11",0.0933286386013656
"ACOT12",0.156501899637102
"ACOT13",-0.166940576992475
"ACOT4",0.127090950289126
"ACOT7",-0.0977282702748827
"ACOT8",-0.242695755876062
"ACOT9",0.536863948946303
"ACOX1",-0.284007892488863
"ACOX2",0.736704629364379
"ACOX3",-0.214836509602194
"ACOXL",-0.00215136314056718
"ACP1",-0.560512415772685
"ACP2",0.608220766279039
"ACP5",0.656920402299093
"ACP6",-0.365377611990015
"ACPP",0.136886910636714
"ACPT",-0.0159081561108029
"ACRBP",0.0691480630339314
"ACRC",-0.281218179868792
"ACRV1",-0.0629079245541407
"ACSBG1",0.161568582518897
"ACSBG2",-0.0441451620694418
"ACSF2",0.388581800211375
"ACSF3",-0.186864803694793
"ACSL1",0.392779515788479
"ACSL3",0.259499859622684
"ACSL4",0.246395784819467
"ACSL5",0.718338910610089
"ACSL6",0.0731208509289984
"ACSM2A",0.0838719796708363
"ACSM3",-0.310438153068228
"ACSM5",0.449952780203507
"ACSS1",-0.186336057611011
"ACSS2",-0.217887553408483
"ACSS3",0.145368035734775
"ACTA1",0.0446634452653171
