"","NT5E"
"ABHD17C",-0.187067361922199
"ABHD18",-0.241429611862367
"ABHD2",0.409644031795993
"ABHD3",-0.00980274125544033
"ABHD4",0.525507149424367
"ABHD5",0.123204200558556
"ABHD6",-0.103306745251667
"ABI1",-0.0843368481741818
"ABI2",-0.298630233025272
"ABI3",0.390443138603158
"ABI3BP",0.476586436005858
"ABL1",-0.147865515292957
"ABL2",0.224097855637901
"ABLIM1",0.0223665478916775
"ABLIM2",0.0320457455879175
"ABLIM3",0.357684357465426
"ABR",0.141775159633164
"ABRA",0.143558825192316
"ABRACL",0.242771131659458
"ABT1",-0.236788360935325
"ABTB1",0.312216807670968
"ABTB2",-0.362059089115284
"ACAA1",0.230920823124164
"ACAA2",0.0294272391669612
"ACACA",-0.249662457946373
"ACACB",-0.153627134518539
"ACAD10",-0.0236038518973308
"ACAD8",-0.481786346101282
"ACAD9",-0.141037863423618
"ACADL",0.069186344167575
"ACADM",-0.153853005686706
"ACADS",0.0257976114107406
"ACADSB",-0.159890387292653
"ACADVL",0.123438023598354
"ACAN",0.595833422444249
"ACAP1",0.116217837933297
"ACAP2",0.114893578247492
"ACAP3",-0.0778227116811742
"ACAT1",-0.174652803738513
"ACAT2",-0.470392899893986
"ACBD3",0.27256068384329
"ACBD4",-0.144136286548435
"ACBD5",-0.100404949404253
"ACBD6",-0.575488880984538
"ACCS",-0.0280919731093153
"ACD",-0.235712454012536
"ACE",0.126535529298079
"ACER3",0.0953618904979955
"ACIN1",-0.426341718324577
"ACKR1",0.380807679838989
"ACKR3",0.354169044264925
"ACKR4",0.0980575358983245
"ACLY",-0.33612319457362
"ACMSD",-0.0747379558503945
"ACO1",-0.0968376141606347
"ACO2",-0.353283051494382
"ACOT11",0.19104414194124
"ACOT12",0.0158599983320428
"ACOT13",-0.0417194171055882
"ACOT4",0.171484029493454
"ACOT7",-0.177077170889193
"ACOT8",-0.23964529479798
"ACOT9",0.38292063183903
"ACOX1",-0.189053309611141
"ACOX2",0.228689852016054
"ACOX3",-0.0911812923008445
"ACOXL",0.362005977537703
"ACP1",-0.63479388320208
"ACP2",0.502142466721143
"ACP5",0.531692116017397
"ACP6",-0.246059780598969
"ACPP",-0.15331190165999
"ACPT",0.0738891183233542
"ACR",0.36159211735658
"ACRBP",0.0552097118351732
"ACRC",-0.262345498696489
"ACRV1",0.026025185577989
"ACSBG1",0.394735009760644
"ACSF2",0.2536423256394
"ACSF3",0.0691022864552204
"ACSL1",0.038146237442106
"ACSL3",0.101757559708186
"ACSL4",0.160469832237559
"ACSL5",0.559271952504313
"ACSL6",0.43006479527664
"ACSM2A",0.214247532178419
"ACSM3",-0.0942738221791489
"ACSS1",0.0773660454608435
"ACSS2",-0.190340641038017
"ACSS3",-0.0295956558346473
"ACTA1",-0.184609362260032
"ACTA2",0.533261388929443
"ACTA2-AS1",0.286738058932632
"ACTB",0.445494522005428
