"","NT5E"
"ACVR1B",0.000218509566926484
"ACVR1C",0.188600023341677
"ACVR2A",0.354136034344718
"ACVR2B",3.00265186625737e-06
"ACVR2B-AS1",0.848337232219907
"ACVRL1",3.43781669798204e-10
"ACY3",0.0427923666420753
"ACYP1",0.175426558634434
"ACYP2",0.425026141790051
"ADA",0.00309372184821943
"ADAD1",0.055259357740719
"ADAL",0.000597499299624715
"ADAM10",0.405592582898872
"ADAM11",0.0148731240231124
"ADAM12",0
"ADAM15",1.01184238765484e-09
"ADAM17",0.00178880839644391
"ADAM18",0.810196870327659
"ADAM19",0
"ADAM21",0.749411120875187
"ADAM22",0.184242026352138
"ADAM23",0.000971974384239127
"ADAM28",0
"ADAM32",0.170017471472569
"ADAM33",0.00724350466224832
"ADAM5",0.37709371724516
"ADAM6",0.571622988491266
"ADAM8",0.00889781646125654
"ADAM9",6.05031580391824e-11
"ADAMDEC1",1.02109638691061e-05
"ADAMTS1",1.88611348761469e-11
"ADAMTS10",0.854664368137518
"ADAMTS12",0
"ADAMTS13",8.62974052231458e-05
"ADAMTS14",8.60296675231353e-06
"ADAMTS15",0.0732483620218356
"ADAMTS16",1.47527757314858e-05
"ADAMTS17",0.697483678749804
"ADAMTS18",4.79617878745842e-09
"ADAMTS2",2.37587727269783e-14
"ADAMTS20",0.639927839127934
"ADAMTS3",9.02833363625177e-13
"ADAMTS4",0.56993998337918
"ADAMTS5",1.82609483090346e-12
"ADAMTS6",8.79568892697691e-06
"ADAMTS7",2.09766692904623e-09
"ADAMTS8",0.265943055832142
"ADAMTS9",1.24344978758018e-14
"ADAMTS9-AS2",0.373002063712744
"ADAMTSL1",1.11022302462516e-15
"ADAMTSL2",2.0002458892332e-05
"ADAMTSL3",0.00285296165758653
"ADAMTSL4",3.75773494099008e-07
"ADAP1",0.0216323938145215
"ADAP2",4.48530101948563e-14
"ADAR",0.988606270616565
"ADARB1",9.52956407962446e-06
"ADARB2",0.340541541655472
"ADARB2-AS1",0.753190860587816
"ADAT1",0.324320611364229
"ADAT2",1.05702494446192e-06
"ADAT3",0.65332771383809
"ADCK1",0.000569725711216273
"ADCK2",0.000287287288693427
"ADCK3",0.972850770921424
"ADCK4",0.000108963845995014
"ADCK5",0.917047857842958
"ADCY1",0.00199083474093431
"ADCY10",0.868430769767985
"ADCY10P1",0.000747567434503438
"ADCY2",0.0196216276564956
"ADCY3",1.53252727081998e-05
"ADCY4",5.92859095149834e-13
"ADCY5",0.53901132697528
"ADCY6",0.0629066152649664
"ADCY7",0.288426178838969
"ADCY8",0.135327935803529
"ADCY9",0.151604274745366
"ADCYAP1",7.66113390904266e-06
"ADCYAP1R1",0.66298268813778
"ADD1",0.299571088142173
"ADD2",0.135602175099593
"ADD3",0.491737049020782
"ADD3-AS1",0.617077021145055
"ADGRA1",0.0445049115283265
"ADGRA2",0.010249103054456
"ADGRA3",0.445908126722585
"ADGRB1",0.265784640730956
"ADGRB2",0.101021264477382
"ADGRB3",0.422270303720121
"ADGRD1",2.58363082039637e-08
"ADGRE1",0.101896061854851
"ADGRE2",2.99416735849434e-09
"ADGRE3",0.0155428155224755
"ADGRE5",0.189585665139646
"ADGRF1",0.0287923091389946
"ADGRF3",0.524615186604467
"ADGRF4",0.824697871739867
"ADGRF5",1.5603074388082e-12
"ADGRG1",1.33226762955019e-15
"ADGRG2",0.035178276967432
"ADGRG3",0.458517685376207
"ADGRG5",0.848850128001303
"ADGRG6",4.04094969730373e-06
"ADGRG7",0.610616901438937
"ADGRL1",2.05411676486023e-05
"ADGRL3",0.0626299809743323
"ADGRL4",0
"ADGRV1",0.596605667221683
"ADH1A",0.214109956829207
"ADH1B",0.52750373155965
"ADH1C",0.110102457275165
"ADH4",0.36235714678531
"ADH5",0.77257116872462
"ADH7",0.287260300799802
"ADHFE1",0.395483127269765
"ADI1",0.155623865804516
"ADIPOQ",0.0490343998270344
"ADIPOR1",0.00054380447187885
"ADIPOR2",0.000707934238825203
"ADIRF",6.66489086142974e-12
"ADIRF-AS1",0.0480364695425224
"ADK",0.0595474594820398
"ADM",0.248523477302344
"ADNP",5.20250509339348e-12
"ADNP2",0.846525548675081
"ADO",4.66339454119336e-06
"ADORA1",0.24661847821307
"ADORA2B",0.105541333956562
"ADORA3",2.65072086125251e-06
"ADPGK",4.19173762367109e-09
"ADPRH",5.6982596419175e-09
"ADPRHL1",0.369859332768014
"ADPRHL2",0.199438163694415
"ADPRM",7.32120097879374e-09
"ADRA1A",0.0556221144302649
"ADRA1B",0.821533825386638
"ADRA1D",4.72224396217413e-05
"ADRA2A",5.17112757774107e-05
"ADRA2C",0.486671168167089
"ADRB1",4.54920097148204e-08
"ADRB2",0.000113290088497031
"ADRB3",0.00478068675893839
"ADRBK1",0.682357148140557
"ADRBK2",0.000686898535805947
"ADRM1",0.0574605753307598
"ADSL",0.00335074607114216
"ADSS",0.238359489386402
"ADSSL1",0.0765167560081639
"ADTRP",0.228164826610636
"AEBP1",0
"AEBP2",9.59221336627181e-06
"AEN",0.655045646362569
"AES",0.000623900203349681
"AFAP1",0.104965028930275
"AFAP1-AS1",0.516025676039043
"AFAP1L1",9.2370555648813e-14
"AFAP1L2",3.28374660796271e-10
"AFF1",0.664628454449766
"AFF2",0.0509299293394265
"AFF3",7.38593143312372e-07
"AFF4",4.00717135482509e-05
"AFG3L1P",0.110166189679982
"AFG3L2",0.00307872062653058
"AFMID",0.0322778614150889
"AFP",0.119353604531972
"AFTPH",0.00360460329267931
"AGA",0.435935278791747
"AGAP1",3.90099866587335e-06
"AGAP11",0.861693950329352
"AGAP2",0.321827780897874
"AGAP2-AS1",0.159906323994099
"AGAP3",0.202668980789969
"AGAP4",0.0640219120939294
"AGAP6",0.239584255261044
"AGAP9",0.00201766483607657
"AGBL1",0.928312999151171
"AGBL2",0.0881564694481831
"AGBL3",0.00270039277615064
"AGBL4",0.0337592367462882
"AGBL5",0.0141582604924473
"AGER",0.764217341838542
"AGFG1",0.30832735950579
"AGFG2",0.0002520934626844
"AGGF1",0.000543654530661852
"AGK",2.38517598831756e-05
"AGL",0.00932372845816443
"AGMAT",0.0283948096283178
"AGO1",0.0133876147737786
"AGO2",0.0812346982926453
"AGO3",2.96188988602175e-05
"AGO4",0.0552788728070148
"AGPAT1",0.874780139819624
"AGPAT2",0.220537789730734
"AGPAT3",0.001485591013489
"AGPAT4",0.519665864445564
"AGPAT4-IT1",0.8825974967418
"AGPAT5",0.133711610482865
"AGPS",0.914090780568884
"AGR2",0.592739475132411
"AGR3",0.490036155922736
"AGRN",0.000132458824119386
"AGT",2.09166017839379e-13
"AGTPBP1",0.639681096193952
"AGTR1",0.00184256726285081
"AGTR2",0.163622416688296
"AGTRAP",0.119779906805178
"AGXT",0.679214166358207
"AHCTF1",0.000476432091739198
"AHCY",0.00011872289907533
"AHCYL1",0.822101038512185
"AHCYL2",0.159860031530856
"AHDC1",0.0657333172877443
"AHI1",0.0206683446237774
"AHNAK",0.00463601790354851
"AHNAK2",0.181654218306174
"AHR",1.15756293439517e-11
"AHRR",0.192617522010366
"AHSA1",0.0153374686514056
"AHSA2",0.0721112807431927
"AHSG",0.658984676527294
"AHSP",0.0405382674892076
"AICDA",0.975245453020603
"AIDA",0.455050747678921
"AIF1",1.06923927489788e-08
"AIF1L",9.89556436792327e-10
"AIFM1",0.0236774088159146
"AIFM2",0.00447196194838861
"AIG1",5.32907051820075e-15
"AIM1",4.00524058363771e-12
"AIM1L",0.217756899278091
"AIM2",0.00273698812092915
"AIMP1",5.75985785178368e-06
"AIMP2",0.674449081974091
"AIP",0.495793132547592
"AIPL1",0.493544977379421
"AIRE",0.942798951463534
"AJAP1",0.000476382092855498
"AJUBA",0.172194230442005
"AK1",1.86854651751389e-08
"AK2",0.420272362217135
"AK3",8.07084111098533e-07
"AK4",0.00170343785915206
"AK5",1.1773872321541e-08
"AK6",0.160901518478588
"AK7",0.102772455107124
"AK8",0.159103497794318
"AK9",0.00012234899621566
"AKAP1",0.719439934041211
"AKAP10",0.130709351391429
"AKAP11",0.331956256340168
"AKAP12",4.92973528665175e-09
"AKAP13",0.820920771739754
"AKAP14",0.54647442317226
"AKAP17A",0.733300778930096
"AKAP5",0.0560559608751288
"AKAP6",0.00238206755794446
"AKAP7",0.000161605964249745
"AKAP8",0.193082301242322
"AKAP8L",0.000174402314324418
"AKAP9",0.0430220601550857
"AKIP1",0.324232742497237
"AKIRIN1",0.343439892109402
"AKIRIN2",0.0717251752457853
"AKNA",0.0790803481262223
"AKNAD1",1.25702008135775e-07
"AKR1A1",1.65173323782852e-05
"AKR1B1",0.210578644773599
"AKR1B10",0.386107521161348
"AKR1C1",1.24780654422452e-05
"AKR1C2",1.22680263592301e-06
"AKR1C3",1.38295840996783e-05
"AKR1C4",0.543066694417192
"AKR1D1",0.914637021401805
"AKR1E2",0.708906929798726
"AKR7A2",0.26595711406148
"AKR7A3",0.150590771402749
"AKT1",0.000392746866697768
"AKT1S1",0.202863498077292
"AKT2",0.0227194459304796
"AKT3",1.00861541341146e-11
"AKTIP",0.0022970562400888
"ALAD",0.0256474316292075
"ALAS1",0.602976446592399
"ALAS2",0.508583729918089
"ALB",0.00311102392953488
"ALCAM",0.57238497424716
"ALDH16A1",0.18850079749495
"ALDH18A1",0.00719078255672057
"ALDH1A1",0.246664986350297
"ALDH1A2",9.97322842484216e-05
"ALDH1A3",2.22044604925031e-16
"ALDH1B1",5.60885749267825e-06
"ALDH1L1",0.307776450655094
"ALDH1L1-AS2",0.88252398261346
"ALDH1L2",7.82537047605558e-06
"ALDH2",0.00736570884492527
"ALDH3A1",0.402280453055944
"ALDH3A2",0.0547152185815778
"ALDH3B1",2.03760119887875e-10
"ALDH3B2",0.703371929953735
"ALDH4A1",0.032520597763547
"ALDH5A1",1.24904975251638e-10
"ALDH6A1",0.0886423273699051
"ALDH7A1",1.52118054761452e-05
"ALDH8A1",0.153673204480943
"ALDH9A1",0.0003272142713171
"ALDOA",0.993133079932424
"ALDOB",0.431874697587269
"ALDOC",0.0268529877953212
"ALG1",0.533262605711221
"ALG10",0.210248131961042
"ALG12",0.258173458696309
"ALG13",0.115172191294692
"ALG14",0.482140815926284
"ALG2",0.638880279197303
"ALG3",0.654295797412911
"ALG5",0.54425455693442
"ALG6",0.0116417360906085
"ALG8",0.00303267293343579
"ALG9",0.618310924946412
"ALK",0.052548529844711
"ALKBH1",0.023832292965811
"ALKBH2",2.387760211775e-09
"ALKBH3",0.0968235503083807
"ALKBH4",5.37642094300406e-05
"ALKBH5",0.460589267017564
"ALKBH6",0.173536359754416
"ALKBH7",0.00673060486211008
"ALKBH8",0.027287876225401
"ALLC",0.521477181602874
"ALMS1",0.00542238544614615
"ALMS1-IT1",0.803074742043848
"ALOX12",0.993963114932695
"ALOX12-AS1",0.295589567129452
"ALOX12P2",0.229388366585387
"ALOX15",0.628011716348875
"ALOX15B",0.149412541489179
"ALOX5",9.62274704363608e-12
"ALOX5AP",1.6635900657036e-08
"ALPK1",0.641917147578606
"ALPK2",4.48530101948563e-14
"ALPK3",2.2457147985655e-06
"ALPL",3.65787919460736e-05
"ALPPL2",0.197364877339747
"ALS2",0.000608372085641129
"ALS2CL",0.00887258813977376
"ALS2CR11",0.0705671864880992
"ALS2CR12",0.780594117139376
"ALX1",0.574192553354198
"ALX3",0.0518678098816161
"ALYREF",0.561000540719126
"AMACR",0.157133782765654
"AMBN",0.177960249489626
"AMBRA1",5.81515380682074e-05
"AMD1",0.161626966045183
"AMDHD1",0.162685496549001
"AMELX",0.562341388374877
"AMER1",0.495742609777631
"AMER2",1.89390280471713e-05
"AMER3",0.729254378562977
"AMFR",0.561942000061272
"AMIGO1",0.106129452080075
"AMIGO2",8.12522958093531e-06
"AMMECR1",0.384473851602803
"AMMECR1L",0.123855941468785
"AMN",0.240675859851559
"AMN1",7.49455896165152e-06
"AMOT",0.174210413009188
"AMOTL1",0.0808668439566977
"AMOTL2",4.4839218116266e-08
"AMPD1",0.376303963316423
"AMPD2",0.0878830734613052
"AMPD3",0.775356975174962
"AMPH",5.12362407611988e-07
"AMT",0.00304373056790785
"AMZ1",0.408861308627362
"AMZ2",0.0104382386600703
"AMZ2P1",0.0194660322284603
"ANAPC1",3.55657015642663e-05
"ANAPC10",0.00104537657143577
"ANAPC11",0.213535417911364
"ANAPC13",0.00089655711776393
"ANAPC15",0.00465275606949023
"ANAPC16",0.0814846314216409
"ANAPC2",0.0236837008442221
"ANAPC4",0.00562658770635371
"ANAPC5",0.00128915484316772
"ANAPC7",0.0278245458693074
"ANG",0.00408269983532317
"ANGEL1",7.1545393375505e-05
"ANGEL2",4.16394874136472e-08
"ANGPT1",1.075139977047e-12
"ANGPT2",1.32331923197171e-11
"ANGPTL1",0.000583336699593318
"ANGPTL2",0
"ANGPTL3",0.893558096740634
"ANGPTL4",8.77758608019974e-08
"ANGPTL7",0.00247492684828376
"ANHX",0.986421049035744
"ANK1",0.115023060143722
"ANK2",0.00174798163807544
"ANK3",0.170905155477613
"ANKAR",7.76190317188785e-05
"ANKDD1A",3.2561227047978e-09
"ANKEF1",0.0139951664873643
"ANKFN1",0.377524636434592
